,tanb,Lambda2,Lambda4,uv_ef
17476,2.53629,1.0288,1.10205,10122.0
17477,3.85289,0.572658,0.449445,5114500.0
17478,1.70022,0.718246,-0.9329719999999999,5114500.0
17479,2.0345299999999997,0.160552,0.560944,14599.0
17480,2.94398,0.576955,-0.381567,91089.0
17481,0.869826,1.55311,-0.578746,394080.0
17482,5.730580000000001,0.623433,1.81372,3374.3
17483,4.14928,0.290254,0.5611430000000001,30365.0
17484,0.554374,1.3311,1.7415200000000002,1124.9
17485,0.789171,1.45244,-1.30203,91089.0
17486,0.8519969999999999,0.822514,1.01254,3374.3
17487,1.02875,1.11271,0.784267,131370.0
17488,3.0221299999999998,0.0953559,0.31943,1622.3
17489,4.5326,0.27884200000000003,-0.409093,30365.0
17490,5.83358,0.409051,1.20585,30365.0
17491,1.37572,1.41839,-0.11925799999999999,14599.0
17492,1.08648,1.38951,-0.744233,189460.0
17493,1.90326,1.42049,0.940386,30365.0
17494,0.817894,1.0064899999999999,1.9721,1622.3
17495,0.791366,1.38897,1.7691700000000001,4866.5
17496,0.877293,0.6394489999999999,0.5376350000000001,1124.9
17497,21.2072,0.319684,0.52266,63159.0
17498,5.10139,0.247011,1.65235,43793.0
17499,6.01053,0.261898,1.0770899999999999,4866.5
17500,2.60543,0.8497379999999999,1.27811,3374.3
17501,1.05055,0.7279979999999999,0.823125,21054.0
17502,1.4143,0.6158140000000001,-0.162993,131370.0
17503,19.2619,1.7920900000000002,-1.2557399999999999,14599.0
17504,25.1435,0.25258200000000003,1.51946,91089.0
17505,3.54256,0.415337,0.802249,10122.0
17506,0.8726139999999999,1.8258299999999998,0.5137430000000001,14599.0
17507,3.02169,0.319157,1.66914,4866.5
17508,1.4114799999999998,0.39460500000000004,1.4889700000000001,7018.6
17509,1.5164,1.52621,1.16977,4866.5
17510,1.21884,1.59083,1.19444,30365.0
17511,3.2419700000000002,0.20646399999999998,0.670262,189460.0
17512,0.7106859999999999,1.78181,1.1275700000000002,21054.0
17513,3.1191400000000002,1.4138600000000001,1.9543400000000002,2339.7
17514,9.819980000000001,0.244445,1.5822399999999999,3374.3
17515,0.832434,1.7322799999999998,-1.61104,21054.0
17516,1.9321599999999999,0.283565,1.07054,2339.7
17517,0.9201590000000001,1.28484,1.29169,63159.0
17518,5.42625,0.149534,1.65967,21054.0
17519,0.8508540000000001,1.9863400000000002,-0.08049479999999999,7018.6
17520,5.17438,0.0420699,1.3301399999999999,7018.6
17521,1.07497,0.9748959999999999,0.9165120000000001,10122.0
17522,1.16286,1.01092,1.89842,7018.6
17523,1.52756,1.48558,-0.616913,91089.0
17524,0.632278,1.93567,-0.00571957,1622.3
17525,2.47923,0.836837,-1.31389,568360.0
17526,0.919442,1.7761200000000001,-1.94012,30365.0
17527,1.23573,1.04314,-1.5343200000000001,1182200.0
17528,0.661419,1.8193099999999998,1.5748799999999998,4866.5
17529,0.926581,1.44734,-0.8655450000000001,30365.0
17530,2.5439599999999998,0.239362,1.6204100000000001,189460.0
17531,1.0916299999999999,0.8434370000000001,1.15967,63159.0
17532,3.2753799999999997,0.45659700000000003,1.3615899999999999,189460.0
17533,1.31218,0.45378,0.266187,91089.0
17534,0.784553,1.9547,1.45631,7018.6
17535,1.05134,0.5997939999999999,1.45012,63159.0
17536,1.4026100000000001,1.05249,-1.3132700000000002,91089.0
17537,2.30884,0.334389,0.07694889999999999,568360.0
17538,3.48944,0.151661,1.71629,568360.0
17539,0.686709,1.55087,1.5026,2339.7
17540,3.1922,0.548719,0.6427649999999999,189460.0
17541,2.84727,0.9767469999999999,-1.98508,819690.0
17542,0.795108,1.01895,1.9010099999999999,1622.3
17543,5.12835,0.230922,1.79257,3374.3
17544,1.19633,1.09127,-0.307272,91089.0
17545,4.35508,0.16137100000000001,0.761429,131370.0
17546,0.8852530000000001,0.465276,-0.554998,1622.3
17547,1.42074,0.208581,1.01843,7018.6
17548,1.38301,0.9315629999999999,-1.48411,43793.0
17549,0.86885,0.867129,-0.21920599999999998,63159.0
17550,1.4122700000000001,0.751671,-0.305827,189460.0
17551,0.960058,1.35858,0.9740559999999999,273250.0
17552,2.1503099999999997,1.57705,-1.5897700000000001,43793.0
17553,0.762759,1.82142,-1.81655,43793.0
17554,2.93214,1.61127,-0.12758699999999998,30365.0
17555,7.372160000000001,0.23047199999999998,0.520366,5114500.0
17556,0.981433,0.571997,0.9261879999999999,4866.5
17557,0.645104,1.01769,0.30617,3374.3
17558,2.18443,1.16296,0.293705,1182200.0
17559,2.08153,0.21869899999999998,1.31446,4866.5
17560,0.8459899999999999,1.07541,1.45044,63159.0
17561,1.23655,0.570142,1.1925,21054.0
17562,1.74978,0.592388,0.0424693,1705000.0
17563,2.29491,0.35083600000000004,0.5636220000000001,43793.0
17564,2.64693,0.140354,1.8612400000000002,10122.0
17565,1.60376,0.335814,1.07325,30365.0
17566,1.65562,0.5333680000000001,0.795942,1182200.0
17567,0.5882109999999999,1.3944,0.34761,1124.9
17568,1.0172,0.637768,1.47961,14599.0
17569,1.8213,0.354179,0.495666,21054.0
17570,0.882044,1.56787,-0.610879,10122.0
17571,7.59779,0.241903,0.19095299999999998,131370.0
17572,0.840527,1.38944,-0.777621,2458900.0
17573,8.43414,0.22057399999999996,1.29645,14599.0
17574,4.29371,1.66163,0.150589,91089.0
17575,6.34114,0.17918800000000001,1.48942,3546300.0
17576,0.965764,0.94699,-0.708565,63159.0
17577,0.5837760000000001,1.48681,1.5413299999999999,2339.7
17578,1.86673,0.119025,-1.26494,10638000.0
17579,3.3719699999999997,0.158435,0.37045500000000003,30365.0
17580,4.42108,0.110797,1.55608,7018.6
17581,1.26085,1.32352,1.24397,43793.0
17582,1.67977,0.596409,0.159173,21054.0
17583,1.51565,0.42224700000000004,0.915499,568360.0
17584,0.906834,1.9688900000000003,-0.582806,21054.0
17585,1.3782299999999998,1.11032,1.28702,4866.5
17586,1.34352,0.975366,0.741566,189460.0
17587,4.13836,0.36195700000000003,1.9052,14599.0
17588,0.9112889999999999,1.55787,0.19059,7018.6
17589,1.33031,1.73003,1.3363399999999999,2339.7
17590,2.16982,1.9976099999999999,1.5411700000000002,2339.7
17591,0.83305,0.7497020000000001,1.08759,10122.0
17592,1.9090099999999999,1.4068,-1.2660799999999999,91089.0
17593,1.54898,0.620063,0.81888,30365.0
17594,2.09829,0.6492180000000001,-0.544945,568360.0
17595,1.45192,0.646012,0.138626,14599.0
17596,6.65782,0.166391,1.1768299999999998,63159.0
17597,0.9518270000000001,1.56466,-0.385592,131370.0
17598,1.2473100000000001,0.199946,1.0498399999999999,43793.0
17599,1.24973,1.74741,-0.214337,30365.0
17600,0.866241,1.03111,1.7356200000000002,2339.7
17601,1.23379,1.9066400000000001,-0.52915,21054.0
17602,13.9814,0.228954,0.42276800000000003,91089.0
17603,6.2800400000000005,0.233138,-0.683639,199120000.0
17604,6.977869999999999,0.172665,0.9114959999999999,15343000.0
17605,1.17145,0.9225969999999999,-0.346528,63159.0
17606,0.72464,0.8341930000000001,-1.0362799999999999,1124.9
17607,1.0662,1.88651,0.0192894,30365.0
17608,4.5092099999999995,0.017319099999999997,1.82435,10122.0
17609,0.6540060000000001,1.7589599999999999,1.3202399999999999,7018.6
17610,0.735953,1.7015,0.923616,189460.0
17611,5.32183,0.30941,1.6484299999999998,21054.0
17612,2.08942,0.948285,1.42546,30365.0
17613,1.8190099999999998,0.168587,1.72622,2339.7
17614,7.83984,0.156849,0.714409,273250.0
17615,1.56218,0.49826899999999996,1.47434,3374.3
17616,0.9579340000000001,0.9860760000000001,1.26739,7018.6
17617,9.90417,0.24963200000000002,0.7001649999999999,63159.0
17618,2.13774,1.38964,1.11814,63159.0
17619,1.8583,1.1061,-0.49056000000000005,43793.0
17620,9.98903,0.171276,1.5412299999999999,91089.0
17621,1.7612599999999998,0.500581,1.4466,30365.0
17622,7.725810000000001,0.228498,-1.0345799999999998,63159.0
17623,10.9073,0.36686599999999997,1.76836,7018.6
17624,0.9789629999999999,0.338887,1.66967,21054.0
17625,0.883283,1.9442,-0.208511,43793.0
17626,1.6516400000000002,1.9744599999999999,0.182263,7018.6
17627,2.2896099999999997,0.21061,0.625278,10122.0
17628,1.14372,0.6443939999999999,1.1084,14599.0
17629,1.73155,1.7589099999999998,-1.0840299999999998,30365.0
17630,0.5517880000000001,1.84795,-1.18718,1622.3
17631,0.9012889999999999,1.3789799999999999,-0.9859469999999999,568360.0
17632,2.07698,0.9148780000000001,1.22814,21054.0
17633,1.08679,1.24844,0.8726010000000001,10122.0
17634,2.40617,0.0536302,0.22296300000000002,14599.0
17635,0.892971,0.8531350000000001,1.31164,43793.0
17636,1.45481,1.53144,0.563757,43793.0
17637,2.75045,0.397346,0.819022,22127000.0
17638,1.50716,0.457003,0.444212,30365.0
17639,37.9087,0.23290300000000003,1.72229,2458900.0
17640,0.594709,1.62487,-0.848146,2339.7
17641,1.56531,0.70238,1.07168,10122.0
17642,5.5188,0.201249,1.52291,63159.0
17643,4.6202,0.44138299999999997,1.34671,273250.0
17644,6.47414,0.23753000000000002,1.70385,131370.0
17645,1.5346,0.25200500000000003,0.691575,189460.0
17646,1.14212,1.80036,0.245435,7018.6
17647,1.29555,1.11307,0.759871,63159.0
17648,1.21675,0.994458,1.50465,4866.5
17649,5.31428,0.264175,0.47529899999999997,46025000.0
17650,1.20212,1.55067,-0.0349591,63159.0
17651,46.0721,0.252303,0.536299,63159.0
17652,1.0575700000000001,0.357541,0.737459,14599.0
17653,1.73577,0.580382,1.78384,14599.0
17654,1.2273100000000001,1.36616,0.6271909999999999,91089.0
17655,1.28752,1.70383,-0.916093,21054.0
17656,1.66287,1.4712100000000001,1.86255,1622.3
17657,6.748069999999999,0.0927721,0.634314,10122.0
17658,1.07961,1.46688,1.43316,2339.7
17659,4.22917,0.445133,1.63671,3374.3
17660,15.1482,0.269067,0.757478,15343000.0
17661,0.650263,1.25916,0.649675,2339.7
17662,2.0687,0.764582,1.34978,14599.0
17663,0.8332139999999999,1.8113700000000001,1.2827,30365.0
17664,1.7511299999999999,0.260257,1.5744799999999999,7018.6
17665,2.59331,1.31694,0.695095,4866.5
17666,1.15321,1.8597400000000002,-1.47804,21054.0
17667,1.68052,1.1277,1.59648,2339.7
17668,2.5516,0.679901,0.5504899999999999,7018.6
17669,1.28067,0.180203,0.802752,1622.3
17670,2.9443,0.38192800000000005,1.53972,91089.0
17671,4.19255,0.279625,1.61162,7018.6
17672,3.99135,1.20784,1.76225,3374.3
17673,0.859877,1.09067,-0.924746,1182200.0
17674,1.7822900000000002,0.75448,1.48317,43793.0
17675,0.813064,1.5645200000000001,0.5094310000000001,7018.6
17676,5.92681,0.18321700000000002,1.7099,14599.0
17677,1.1380299999999999,1.52157,-0.12103299999999999,91089.0
17678,1.10417,0.581182,1.01197,1124.9
17679,1.25431,1.26033,-0.38257199999999997,131370.0
17680,0.745078,1.7106700000000001,-0.8889610000000001,63159.0
17681,18.7441,0.272099,1.30166,43793.0
17682,3.7052099999999997,0.551964,-0.253257,15343000.0
17683,2.88309,0.14876099999999998,0.875833,2339.7
17684,1.59986,0.9767549999999999,0.03283080000000001,819690.0
17685,1.08741,0.9240959999999999,-0.567992,189460.0
17686,9.88084,0.270834,0.154981,63159.0
17687,1.05046,1.94487,1.5310700000000002,21054.0
17688,1.54108,1.54731,-0.284777,4866.5
17689,3.49025,0.138409,1.7258,4866.5
17690,2.1459099999999998,0.411883,0.961292,10122.0
17691,1.63304,1.3320100000000001,0.00115595,7018.6
17692,2.7803,0.172963,0.994635,14599.0
17693,1.28295,1.6969400000000001,1.7992099999999998,4866.5
17694,1.7463400000000002,0.283918,0.6199939999999999,14599.0
17695,0.9926389999999999,1.82129,-0.6677029999999999,63159.0
17696,1.78572,0.551629,0.414562,1705000.0
17697,1.1745700000000001,1.43539,-1.06865,21054.0
17698,8.06911,0.194529,-0.249421,819690.0
17699,18.1367,0.22769,1.52214,30365.0
17700,4.89701,0.340582,0.699734,30365.0
17701,3.77616,0.027737099999999997,1.43279,63159.0
17702,0.8943709999999999,0.6529560000000001,1.52426,10122.0
17703,10.5178,0.283885,1.9826099999999998,10122.0
17704,5.9991699999999994,1.5468899999999999,1.44841,4866.5
17705,9.67665,0.30616,-1.43198,131370.0
17706,1.06586,1.62192,0.5939939999999999,43793.0
17707,10.3789,0.15896400000000002,1.59375,10122.0
17708,3.40535,0.458146,0.121175,10122.0
17709,1.9502099999999998,1.22329,-0.737466,189460.0
17710,1.1820899999999999,1.45702,0.707889,91089.0
17711,9.73621,0.304421,1.35176,4866.5
17712,4.5526800000000005,0.471333,-0.431763,131370.0
17713,1.4026399999999999,1.56597,0.67298,91089.0
17714,4.8031,0.428227,1.7606400000000002,3374.3
17715,0.712671,1.6759099999999998,0.5634279999999999,189460.0
17716,2.61052,1.5093299999999998,0.345225,43793.0
17717,7.47127,0.28332399999999996,0.684774,394080.0
17718,2.00189,0.924532,1.32538,43793.0
17719,1.0495,1.3933200000000001,1.5143799999999998,10122.0
17720,4.0881099999999995,0.310327,0.546917,43793.0
17721,1.51813,0.375305,-0.54487,63159.0
17722,15.3363,0.24390799999999999,1.41425,7018.6
17723,2.70335,0.42587700000000006,1.6393900000000001,2339.7
17724,0.664239,0.705378,0.42923100000000003,1124.9
17725,0.980498,1.4554799999999999,-0.9156860000000001,819690.0
17726,2.20434,0.49871400000000005,1.43955,21054.0
17727,1.15876,1.6817799999999998,0.394016,21054.0
17728,3.99442,0.194654,-0.49494399999999994,568360.0
17729,2.40998,0.06675189999999999,1.57126,14599.0
17730,1.01463,1.5269,0.633324,91089.0
17731,3.10047,0.0664608,1.84831,10122.0
17732,1.349,1.5484799999999999,1.3251,14599.0
17733,1.49345,0.290371,0.827947,394080.0
17734,0.672529,1.36533,-1.02739,3374.3
17735,5.41401,0.162083,1.06356,63159.0
17736,11.4279,0.22463000000000002,1.7216200000000002,21054.0
17737,7.91122,0.2464,0.40536,819690.0
17738,3.7193699999999996,0.0656172,1.00778,30365.0
17739,0.863093,0.722416,1.44392,10122.0
17740,3.30409,0.500276,-0.577295,63159.0
17741,3.18506,0.118769,1.54409,131370.0
17742,1.0644200000000001,0.5734859999999999,-0.019194,1124.9
17743,2.6421,0.224811,0.36183899999999997,5114500.0
17744,1.07965,1.55425,1.04158,43793.0
17745,2.83835,0.194469,1.05654,22127000.0
17746,3.60669,0.212918,1.98852,63159.0
17747,0.7858470000000001,1.95713,0.111428,21054.0
17748,1.30306,1.50931,-0.564878,131370.0
17749,1.27108,1.48346,-0.321157,131370.0
17750,2.17837,0.305473,0.287517,10122.0
17751,0.552674,1.69938,-0.050455599999999996,1124.9
17752,1.37053,1.3781299999999999,1.5462200000000001,3374.3
17753,2.08515,0.785297,0.117898,31912000.0
17754,0.884851,0.785905,0.325077,30365.0
17755,2.6522200000000002,0.24751199999999998,-0.774345,91089.0
17756,6.66805,0.17421199999999998,0.5030859999999999,63159.0
17757,0.976722,1.35864,1.37192,10122.0
17758,2.7686900000000003,0.238866,1.26671,10122.0
17759,8.48905,0.19651400000000002,1.4844600000000001,568360.0
17760,6.87967,0.196332,1.6460599999999999,21054.0
17761,1.4583700000000002,0.8599969999999999,-1.14113,189460.0
17762,3.61343,0.5331560000000001,1.06918,21054.0
17763,4.69674,0.22632199999999997,1.86687,10122.0
17764,4.22832,0.134279,-0.14147200000000001,15343000.0
17765,1.02191,1.92904,0.395964,14599.0
17766,2.79662,0.27439600000000003,1.5367,2458900.0
17767,5.37162,0.201905,-0.275843,273250.0
17768,0.660671,1.2788899999999999,0.851369,10122.0
17769,0.831832,1.08912,-0.525464,14599.0
17770,1.9995599999999998,1.24335,-0.745841,273250.0
17771,5.56391,0.119717,1.76495,189460.0
17772,6.23802,0.312006,-0.0554934,91089.0
17773,1.24939,0.852917,-1.1327200000000002,273250.0
17774,1.3002799999999999,1.38678,1.06449,30365.0
17775,7.456589999999999,0.22584400000000002,0.16808,14599.0
17776,1.69835,0.29236,1.3770200000000001,30365.0
17777,0.58777,1.2899200000000002,1.2737399999999999,2339.7
17778,3.53385,0.749729,0.50616,1182200.0
17779,7.5507100000000005,0.260801,-0.645662,5114500.0
17780,2.65462,0.23556,0.596591,30365.0
17781,4.33062,0.104742,0.709349,10122.0
17782,3.11464,0.347197,1.14178,43793.0
17783,0.8823040000000001,1.76577,-1.02075,10122.0
17784,1.25296,1.6867400000000001,-0.11492899999999999,43793.0
17785,1.55938,0.190462,1.1732799999999999,4866.5
17786,8.32386,0.32495,1.95353,21054.0
17787,0.914177,0.381855,-0.201521,1124.9
17788,4.59658,0.356261,0.855576,91089.0
17789,1.48336,0.580754,-0.28520999999999996,189460.0
17790,10.5556,0.340258,-0.17360699999999998,91089.0
17791,12.2927,0.23526999999999998,1.18133,10638000.0
17792,1.7257200000000001,1.1914,1.24334,3374.3
17793,9.90414,0.349215,1.1001100000000001,21054.0
17794,1.8328799999999998,0.483958,0.561765,7018.6
17795,4.43155,0.305521,0.234494,819690.0
17796,8.59972,0.19905499999999998,0.969775,63159.0
17797,2.52898,0.736442,1.36649,1705000.0
17798,0.737884,1.10817,1.54603,14599.0
17799,1.26833,0.631628,0.335863,63159.0
17800,0.9090940000000001,1.43937,0.508937,21054.0
17801,14.431,0.260075,1.1223,7018.6
17802,1.8899599999999999,0.23229499999999997,1.08023,43793.0
17803,15.9891,0.21091700000000002,0.705676,30365.0
17804,1.2342,1.27875,1.2535,3374.3
17805,3.84259,0.289939,1.8556,4866.5
17806,2.74742,1.4056,-1.01948,91089.0
17807,0.869742,1.4953100000000001,0.530672,30365.0
17808,0.769893,1.45151,1.05859,7018.6
17809,0.7930149999999999,1.6941400000000002,-1.46127,91089.0
17810,1.74777,0.33808,1.87306,4866.5
17811,0.9483809999999999,1.63736,-1.69928,91089.0
17812,1.70235,1.0369899999999999,1.7472599999999998,14599.0
17813,1.51585,1.63014,-1.70205,30365.0
17814,0.9298549999999999,0.635467,1.04189,30365.0
17815,2.15352,1.7139400000000002,1.00363,3374.3
17816,0.789549,1.7369400000000002,-0.377673,14599.0
17817,1.4101700000000001,0.637702,1.51949,10122.0
17818,0.88069,0.85534,0.476476,1124.9
17819,11.8566,0.281429,1.3436299999999999,7018.6
17820,5.16604,0.173939,1.9221,14599.0
17821,1.51864,0.80288,-1.5527600000000001,819690.0
17822,10.5438,0.316382,0.5987520000000001,131370.0
17823,1.42194,1.15804,0.305548,273250.0
17824,6.1831,0.06927489999999999,1.47187,43793.0
17825,0.7591180000000001,1.42002,-0.644763,63159.0
17826,0.8852469999999999,1.0154,1.71043,7018.6
17827,1.6548200000000002,1.17927,0.7391300000000001,189460.0
17828,0.7572260000000001,1.41202,0.123425,4866.5
17829,3.15196,0.15541,1.15939,43793.0
17830,1.09646,1.36719,-1.10809,63159.0
17831,3.08832,0.481488,1.82335,3374.3
17832,2.88755,1.99712,0.12428399999999999,21054.0
17833,10.4163,0.234829,-0.633966,31912000.0
17834,0.925409,1.15855,-0.750189,43793.0
17835,9.704180000000001,0.131768,0.7289720000000001,10122.0
17836,3.31788,0.149867,1.89769,30365.0
17837,3.89569,0.360738,1.37209,30365.0
17838,3.18875,0.505555,0.9772190000000001,273250.0
17839,0.972039,1.52695,0.498489,131370.0
17840,0.877,1.47844,-0.114558,189460.0
17841,1.31066,1.4123299999999999,0.0514835,131370.0
17842,1.06077,1.23689,-1.5382,394080.0
17843,2.40191,0.45874899999999996,0.389439,394080.0
17844,2.1968400000000003,0.12229000000000001,1.6717,21054.0
17845,1.5190000000000001,0.46780900000000003,-0.033595,30365.0
17846,0.782751,1.4056,0.33574299999999996,91089.0
17847,2.32387,0.524746,1.99279,14599.0
17848,0.708541,1.57003,1.24643,14599.0
17849,7.54283,0.09008660000000002,0.086953,63159.0
17850,0.6787989999999999,1.56634,1.38002,2339.7
17851,1.7986900000000001,0.9407,-0.6785479999999999,14599.0
17852,1.30036,0.5643239999999999,-0.8368950000000001,30365.0
17853,2.43368,1.40645,-0.0519476,91089.0
17854,0.9592280000000001,1.4791100000000001,0.053983800000000005,189460.0
17855,4.17975,0.11972100000000001,0.7601760000000001,21054.0
17856,3.9576300000000004,0.187911,1.16794,91089.0
17857,1.39194,1.2461200000000001,0.58168,1705000.0
17858,3.97191,0.283616,1.7549099999999997,43793.0
17859,0.9377409999999999,0.463182,1.12216,4866.5
17860,7.755210000000001,0.32406599999999997,0.660065,63159.0
17861,0.864964,0.679094,0.161814,63159.0
17862,1.7009999999999998,1.08324,-0.123545,91089.0
17863,1.65,1.10713,-0.764335,189460.0
17864,1.10951,0.9216709999999999,0.866728,21054.0
17865,4.8568,0.19883,0.143611,91089.0
17866,3.4402800000000004,0.513983,1.14699,21054.0
17867,0.792783,1.73415,-0.38945100000000005,63159.0
17868,11.8056,0.222479,0.899761,30365.0
17869,8.18915,0.40931300000000004,0.574495,10122.0
17870,1.72468,0.125552,0.801656,21054.0
17871,1.2066,1.34582,-0.7807270000000001,63159.0
17872,10.814,0.918431,1.45746,3374.3
17873,3.08648,0.49736099999999994,0.647563,91089.0
17874,3.48803,0.3836,-1.43711,819690.0
17875,1.19088,1.7643400000000002,1.98132,10122.0
17876,1.2337200000000001,0.9830629999999999,0.830268,131370.0
17877,0.790045,1.8253400000000002,1.38201,63159.0
17878,1.1477,0.324481,-0.182532,43793.0
17879,1.11599,1.22193,-0.803271,819690.0
17880,1.37307,1.35857,-1.34523,189460.0
17881,3.31673,0.491291,1.854,4866.5
17882,2.49673,0.786896,0.887633,10122.0
17883,0.865906,0.56958,1.49167,30365.0
17884,4.44921,0.215626,0.06589110000000001,30365.0
17885,2.19303,0.314094,-0.769837,819690.0
17886,0.62045,1.9316099999999998,1.31558,4866.5
17887,2.7467599999999996,0.530904,1.0115,568360.0
17888,3.20788,0.46298599999999995,-0.178805,1182200.0
17889,6.6292800000000005,0.406107,1.9931900000000002,10122.0
17890,2.38092,0.281129,-1.03873,131370.0
17891,1.06545,1.56146,-1.33643,91089.0
17892,0.799234,1.4829,1.82807,30365.0
17893,1.11589,1.57464,1.07594,43793.0
17894,1.34524,1.9426599999999998,1.5084899999999999,3374.3
17895,1.48012,0.753026,-0.9966459999999999,10638000.0
17896,5.85337,0.120913,1.9612599999999998,2339.7
17897,30.186,0.272113,1.31661,394080.0
17898,2.04993,0.55103,-0.013064500000000001,7018.6
17899,3.25827,0.420704,0.0792183,189460.0
17900,0.9496030000000001,1.14723,-0.402997,568360.0
17901,1.11599,1.01023,1.2672700000000001,7018.6
17902,1.25993,0.5597989999999999,1.49851,63159.0
17903,1.4238600000000001,0.9578399999999999,1.8554599999999999,21054.0
17904,0.9780040000000001,0.450613,-1.5581399999999999,2339.7
17905,5.13465,0.223291,1.2392100000000001,63159.0
17906,1.01094,0.7922899999999999,1.00423,2339.7
17907,1.25803,1.8171,0.119335,63159.0
17908,1.53263,1.9987599999999999,0.25963200000000003,21054.0
17909,1.23794,0.643366,-1.5671,819690.0
17910,0.814408,1.12362,-0.306195,21054.0
17911,3.55435,0.732793,1.39838,14599.0
17912,0.908148,1.148,1.73542,3374.3
17913,1.54975,0.454784,1.8477,3374.3
17914,0.760095,1.6558099999999998,-1.069,43793.0
17915,1.75006,0.805868,1.02359,43793.0
17916,4.6893199999999995,0.30844299999999997,0.9987299999999999,131370.0
17917,10.1254,0.231055,1.89457,1182200.0
17918,0.942467,0.9552120000000001,-0.445029,7018.6
17919,3.48371,0.282439,-0.750567,273250.0
17920,0.564185,1.14248,1.67976,1124.9
17921,1.49491,1.07955,0.708458,43793.0
17922,4.8421400000000006,0.221856,1.43288,1705000.0
17923,3.7054,0.100695,1.46991,7018.6
17924,2.61147,1.53558,-0.027344,43793.0
17925,4.68087,0.22787800000000002,-0.9293629999999999,273250.0
17926,0.819565,1.5998,1.7209299999999998,43793.0
17927,1.9157400000000002,0.6312909999999999,1.26225,7018.6
17928,2.30647,0.39755300000000005,-0.8488760000000001,91089.0
17929,0.627037,0.9167299999999999,0.842635,1622.3
17930,0.846482,0.867452,0.5168020000000001,63159.0
17931,12.7858,0.319632,0.602187,14599.0
17932,2.90397,0.29978299999999997,1.19743,91089.0
17933,1.43025,1.8136900000000002,1.86922,4866.5
17934,7.5456199999999995,0.22864,0.7574380000000001,7018.6
17935,19.129,1.02834,-0.400913,1182200.0
17936,4.358569999999999,0.0883887,1.00405,189460.0
17937,3.31607,0.369086,1.15821,131370.0
17938,5.137630000000001,0.5008560000000001,0.86093,14599.0
17939,1.8705599999999998,0.888288,1.6476400000000002,7018.6
17940,9.74809,0.20650900000000003,1.28345,14599.0
17941,4.93015,0.420104,1.9623400000000002,4866.5
17942,0.8716780000000001,0.994006,0.0542314,1622.3
17943,2.8109,0.0500657,1.7007700000000001,4866.5
17944,1.9033400000000003,0.717547,0.937193,273250.0
17945,3.20709,0.41359300000000004,0.928057,91089.0
17946,0.726938,1.63257,1.29633,3374.3
17947,2.16859,0.23719099999999999,0.08482410000000001,3546300.0
17948,0.786522,1.7528700000000002,-0.05771230000000001,189460.0
17949,1.17822,0.781141,-1.02919,14599.0
17950,0.705873,1.00106,-1.05995,2339.7
17951,1.61215,1.9524700000000001,-0.0547436,7018.6
17952,2.08252,1.07247,0.6856220000000001,10122.0
17953,1.2669,1.0457,-1.71724,63159.0
17954,5.0694300000000005,0.036188,0.9418120000000001,14599.0
17955,1.72155,0.657035,-0.5003350000000001,91089.0
17956,3.50812,0.370701,-0.122228,189460.0
17957,0.626282,1.34077,0.429259,3374.3
17958,4.3749400000000005,0.0250199,0.665844,21054.0
17959,1.7183,0.9583870000000001,-0.7449640000000001,273250.0
17960,3.10281,0.631069,1.56009,63159.0
17961,2.04489,0.298694,0.11636400000000001,1124.9
17962,6.760510000000001,0.302652,1.9589599999999998,7018.6
17963,3.59659,1.74397,-0.339415,14599.0
17964,3.0758099999999997,0.6245850000000001,0.329206,21054.0
17965,4.37499,0.302829,0.527433,189460.0
17966,1.5502799999999999,1.70665,0.668179,7018.6
17967,5.83878,0.464084,1.79457,91089.0
17968,6.52759,0.09038550000000001,1.78562,3374.3
17969,2.55919,0.165994,0.5452779999999999,14599.0
17970,25.5421,0.250754,1.12566,7018.6
17971,1.9531599999999998,0.428674,0.602506,10122.0
17972,1.1624700000000001,1.43198,-1.2415200000000002,30365.0
17973,0.988611,1.25504,-0.177489,1705000.0
17974,3.25775,0.44165600000000005,0.319652,189460.0
17975,6.3020000000000005,0.214586,-0.828918,819690.0
17976,2.62695,0.813721,1.7568400000000002,21054.0
17977,1.22502,0.935567,1.66829,63159.0
17978,2.9937400000000003,0.23212600000000003,1.17035,189460.0
17979,0.874835,1.07731,1.42872,30365.0
17980,4.71864,0.0106995,1.64382,14599.0
17981,3.05552,0.5640350000000001,1.7593900000000002,21054.0
17982,5.61415,0.26064299999999996,1.75295,43793.0
17983,0.956404,0.733322,0.7732939999999999,1124.9
17984,0.9773430000000001,1.21042,-0.424496,30365.0
17985,0.850774,0.956002,1.21346,131370.0
17986,5.2020599999999995,0.20680700000000002,0.30591399999999996,14599.0
17987,4.15303,0.354351,-0.0406321,21054.0
17988,4.02621,0.203584,0.858034,10122.0
17989,0.624305,1.86125,0.8389139999999999,2339.7
17990,1.84828,0.160076,-1.3219100000000001,10638000.0
17991,1.18157,0.48797799999999997,0.46769499999999997,131370.0
17992,1.53528,0.173592,-0.0768875,394080.0
17993,4.25265,0.548451,-0.46526300000000004,43793.0
17994,4.98776,0.111152,0.737178,15343000.0
17995,1.88651,0.474872,1.16347,1182200.0
17996,1.54283,1.76945,0.08509169999999999,10122.0
17997,0.900893,1.89664,-1.01329,30365.0
17998,2.99086,0.38903699999999997,1.4324700000000001,7018.6
17999,1.00884,1.79896,-1.1995799999999999,43793.0
18000,7.482310000000001,0.191993,0.804208,30365.0
